,시,구,동,행정동코드,인구,남자,여자,geometry
382,서울특별시,송파구,거여2동,11710532,17047,8375,8672,"MULTIPOLYGON (((127.1489717686615 37.49628361259846, 127.1503223052429 37.49536033986715, 127.1509236456662 37.49483031407676, 127.1510614597012 37.49469100993485, 127.1512943764358 37.4944506542344, 127.1515122020831 37.49422534326767, 127.1515687589116 37.494158448666, 127.1518144057206 37.49386229090455, 127.1524992427851 37.49296708033973, 127.1513135622125 37.49267903985675, 127.1503284350295 37.49205078383454, 127.1504878487159 37.49159523321502, 127.1506517386385 37.49143800006475, 127.1503570547891 37.49120097103639, 127.1496535184337 37.49047712795636, 127.1484173022887 37.49005440792038, 127.1472996922307 37.48901514289401, 127.147328254217 37.48888213907566, 127.1472023014881 37.48820067980502, 127.1468116725731 37.48745231973808, 127.1466983492468 37.48733050406805, 127.1463054025978 37.48725738596841, 127.1459901738039 37.48727313420072, 127.1457164209823 37.48709770676256, 127.1452743016731 37.48736701832512, 127.1450890763888 37.48742611522433, 127.1446806781283 37.48740673781204, 127.1445789747758 37.48742636736584, 127.1445126537227 37.48752623185862, 127.1444770660152 37.48773875474257, 127.1442129089295 37.48815637720065, 127.1443350082142 37.48846481209192, 127.1432580468127 37.48876076557162, 127.1430374961683 37.4889780572768, 127.1427161856682 37.48912145384832, 127.1436649186376 37.49116037518095, 127.1454554897533 37.49545587337122, 127.1465802956663 37.49798005681577, 127.1489717686615 37.49628361259846)))"
383,서울특별시,송파구,마천1동,11710540,20833,10639,10194,"MULTIPOLYGON (((127.1600954335267 37.4971600501592, 127.1600540216903 37.49459554471811, 127.1600512830558 37.4945233827011, 127.1600483319864 37.49444567758847, 127.1600288674894 37.49438454339096, 127.1599772265002 37.49422238461501, 127.1598061009738 37.49376106990374, 127.1597435301868 37.49360427780215, 127.15841848445 37.49069555539241, 127.1582013359859 37.49045857260921, 127.1576788696482 37.49016640067002, 127.1563857036063 37.49093553727543, 127.1524992427851 37.49296708033973, 127.1518144057206 37.49386229090455, 127.1515687589116 37.494158448666, 127.1515122020831 37.49422534326767, 127.1512943764358 37.4944506542344, 127.1510614597012 37.49469100993485, 127.1509236456662 37.49483031407676, 127.1503223052429 37.49536033986715, 127.1489717686615 37.49628361259846, 127.1568550012188 37.49838666863474, 127.1600954335267 37.4971600501592)))"
384,서울특별시,송파구,마천2동,11710550,20315,10303,10012,"MULTIPOLYGON (((127.1600954335267 37.4971600501592, 127.1568550012188 37.49838666863474, 127.1489717686615 37.49628361259846, 127.1465802956663 37.49798005681577, 127.1419731457833 37.4994286620863, 127.1443721771709 37.50438770568849, 127.1450629425637 37.50365296257219, 127.1450994787689 37.50362118127221, 127.1451339472458 37.50359120728861, 127.145236894176 37.50350250614557, 127.1456035245771 37.50343037191794, 127.1460521259897 37.50336974740767, 127.1476861402132 37.50326991283001, 127.1486434616396 37.50372901451259, 127.1492874496437 37.50407344566066, 127.1501226532437 37.50450970356701, 127.1508401552456 37.50410508620834, 127.1516730238776 37.50337293524503, 127.1517928777277 37.50325462431837, 127.1519032457501 37.50314993193299, 127.1520612360375 37.50311030481463, 127.1521509448736 37.50308816205816, 127.1522539591441 37.50309497318993, 127.1526323395424 37.50311999959348, 127.152824965447 37.50305747054195, 127.1530130432113 37.50290929843491, 127.1532131770671 37.50275214779723, 127.153468284283 37.50274914676881, 127.1535964545272 37.50274763794124, 127.1537186987714 37.50275025065733, 127.1539634056512 37.50275547454709, 127.1541517920882 37.50269180420248, 127.1545646942726 37.50255104783396, 127.1553175316407 37.50229410531974, 127.1561653206402 37.50200472306381, 127.1562092652468 37.50198971709365, 127.1564712232407 37.50190086665547, 127.1566485710017 37.50208503389678, 127.1576169718496 37.50308835655733, 127.1578690575557 37.50301134536362, 127.1605525273806 37.50114537932439, 127.1613782187471 37.50025065997565, 127.1613772871822 37.49983063046925, 127.1613761586629 37.49961204680415, 127.1605631968567 37.49769544453614, 127.1600954335267 37.4971600501592)))"
385,서울특별시,송파구,방이1동,11710561,16515,7983,8532,"MULTIPOLYGON (((127.1279889313365 37.51173519797379, 127.1239042100538 37.50537105985097, 127.1224326635328 37.50537650487396, 127.1166594046833 37.50776116180219, 127.1167584519213 37.50791489470366, 127.1210278158119 37.51458835985016, 127.1279889313365 37.51173519797379)))"
386,서울특별시,송파구,방이2동,11710562,26209,12561,13648,"MULTIPOLYGON (((127.1210278158119 37.51458835985016, 127.1167584519213 37.50791489470366, 127.1166594046833 37.50776116180219, 127.1153507281369 37.50853320393706, 127.1122452820173 37.51036182466756, 127.1111622955332 37.51078846638134, 127.1101555154196 37.51118419775942, 127.108090578093 37.51197503871999, 127.106649113986 37.51551272609658, 127.1127592671797 37.51771922433603, 127.1125520936565 37.51751516236084, 127.1127447904623 37.51744354140832, 127.1181547946955 37.51544784489008, 127.1186458233383 37.51526690606984, 127.1190277429336 37.5151261744846, 127.1204710475824 37.51473760210482, 127.1210278158119 37.51458835985016)))"
387,서울특별시,송파구,오륜동,11710566,18917,9285,9632,"MULTIPOLYGON (((127.1287418613178 37.52379095793577, 127.1339083832697 37.52154020710932, 127.1394184346398 37.51913813670537, 127.1408303468887 37.51850585380578, 127.1432054507867 37.51744381494846, 127.1446130522717 37.51696019781758, 127.1448793584181 37.51680136801966, 127.1454081294661 37.51648599353775, 127.145404621752 37.51633049846601, 127.1453986567023 37.51609622618857, 127.1435243959871 37.51268902694083, 127.142584782758 37.5127541554364, 127.1420614099831 37.51279046376553, 127.141125307265 37.51232372030164, 127.1403757491365 37.51021759347891, 127.1403373840361 37.5101059333082, 127.1402695881419 37.50990247907818, 127.1402460638632 37.50983186695919, 127.1399719656205 37.50859391438829, 127.1402267429743 37.50839417575327, 127.136362171468 37.50836991035361, 127.1279889313365 37.51173519797379, 127.1210278158119 37.51458835985016, 127.1204710475824 37.51473760210482, 127.1190277429336 37.5151261744846, 127.1186458233383 37.51526690606984, 127.1181547946955 37.51544784489008, 127.1127447904623 37.51744354140832, 127.1125520936565 37.51751516236084, 127.1127592671797 37.51771922433603, 127.1164046623389 37.52396341162023, 127.1191613156011 37.52806564603419, 127.1287418613178 37.52379095793577)))"
388,서울특별시,송파구,오금동,11710570,40959,19968,20991,"MULTIPOLYGON (((127.1402267429743 37.50839417575327, 127.1412831267495 37.50694292106559, 127.1411608083596 37.50630774530273, 127.1409347599753 37.5057019440223, 127.1410433699366 37.50556734124606, 127.141135441717 37.50545395934768, 127.1430116789957 37.50467095239281, 127.1433984393645 37.50451676193346, 127.1435614565507 37.50445177904554, 127.1443721771709 37.50438770568849, 127.1419731457833 37.4994286620863, 127.1407568114664 37.49740139398487, 127.140006245501 37.4957969913148, 127.1398112669755 37.49538058937702, 127.1392761496072 37.49565723793896, 127.1349819909419 37.49781991410643, 127.1321527191596 37.49952691678423, 127.131038907251 37.5001179905279, 127.1306774139967 37.5003098785192, 127.1305163848165 37.50041641167383, 127.1281362359763 37.5019987195682, 127.1239042100538 37.50537105985097, 127.1279889313365 37.51173519797379, 127.136362171468 37.50836991035361, 127.1402267429743 37.50839417575327)))"
389,서울특별시,송파구,송파1동,11710580,26152,12338,13814,"MULTIPOLYGON (((127.1166594046833 37.50776116180219, 127.1151267124171 37.50531917975604, 127.1147555699735 37.50476470578792, 127.1141297293545 37.50408326338054, 127.1138082085721 37.50376448211281, 127.1135074349022 37.50354155905729, 127.1132242383778 37.50333217263522, 127.1131847856358 37.50330387592652, 127.1130558066867 37.5032228168682, 127.1126110498428 37.50294370397768, 127.1119833069791 37.50263630679893, 127.1114406904839 37.5024125631004, 127.1113262721533 37.50237498031439, 127.1111350363173 37.50231240762005, 127.1106655941602 37.50215988429107, 127.1101460378273 37.50199141809981, 127.1057013650099 37.50650511347083, 127.1040264528227 37.50874929056749, 127.1046426890645 37.50924410375093, 127.108090578093 37.51197503871999, 127.1101555154196 37.51118419775942, 127.1111622955332 37.51078846638134, 127.1122452820173 37.51036182466756, 127.1153507281369 37.50853320393706, 127.1166594046833 37.50776116180219)))"
390,서울특별시,송파구,송파2동,11710590,20889,10091,10798,"MULTIPOLYGON (((127.1224326635328 37.50537650487396, 127.1216619780398 37.50227448311946, 127.1198367855471 37.50090869458292, 127.1187647110296 37.5002525818561, 127.11846997122 37.5000727821615, 127.1183254560143 37.49998781269448, 127.1175246593115 37.49956173600005, 127.1165075149846 37.49902310178194, 127.1149285328367 37.49821012007701, 127.1147956097509 37.49820622459025, 127.111622254856 37.50039636484431, 127.1101460378273 37.50199141809981, 127.1106655941602 37.50215988429107, 127.1111350363173 37.50231240762005, 127.1113262721533 37.50237498031439, 127.1114406904839 37.5024125631004, 127.1119833069791 37.50263630679893, 127.1126110498428 37.50294370397768, 127.1130558066867 37.5032228168682, 127.1131847856358 37.50330387592652, 127.1132242383778 37.50333217263522, 127.1135074349022 37.50354155905729, 127.1138082085721 37.50376448211281, 127.1141297293545 37.50408326338054, 127.1147555699735 37.50476470578792, 127.1151267124171 37.50531917975604, 127.1166594046833 37.50776116180219, 127.1224326635328 37.50537650487396)))"
391,서울특별시,송파구,석촌동,11710600,34278,16451,17827,"MULTIPOLYGON (((127.1101460378273 37.50199141809981, 127.111622254856 37.50039636484431, 127.110593723683 37.50006961553686, 127.1096350259931 37.5009971067566, 127.0981502347712 37.4975863797091, 127.0976187442155 37.49742572817961, 127.0973441072281 37.49694254158547, 127.0968677194115 37.49710867823862, 127.0965634629628 37.49721479339843, 127.0966093867316 37.49787857740967, 127.0969402317295 37.50236285007642, 127.0970094582438 37.50316529703617, 127.0970501401999 37.50363526537859, 127.0970780399962 37.50395534794762, 127.0973137318573 37.50653855991121, 127.0976733565481 37.50647555262493, 127.098025637433 37.50645309126243, 127.0984619228698 37.50645682853227, 127.0987545823686 37.50648825652259, 127.0989156513198 37.50650569141455, 127.0990825867151 37.50653055878201, 127.0994187415312 37.5065806340584, 127.0998770541763 37.50669936418885, 127.1002857550466 37.50683707857058, 127.1006555054085 37.50698705446306, 127.1011783787755 37.50719951387946, 127.1021420708801 37.50762978291945, 127.1026485011417 37.50787710813362, 127.1029926976849 37.50804726953614, 127.1040264528227 37.50874929056749, 127.1057013650099 37.50650511347083, 127.1101460378273 37.50199141809981)))"
392,서울특별시,송파구,삼전동,11710610,32823,15647,17176,"MULTIPOLYGON (((127.0973137318573 37.50653855991121, 127.0970780399962 37.50395534794762, 127.0970501401999 37.50363526537859, 127.0970094582438 37.50316529703617, 127.0969402317295 37.50236285007642, 127.0966093867316 37.49787857740967, 127.0965634629628 37.49721479339843, 127.0968677194115 37.49710867823862, 127.0973441072281 37.49694254158547, 127.096740694648 37.49583086240224, 127.0904700026152 37.49747324942179, 127.08362899995 37.49926446356682, 127.0907226274496 37.50753212845004, 127.0973137318573 37.50653855991121)))"
393,서울특별시,송파구,가락본동,11710620,27910,13846,14064,"MULTIPOLYGON (((127.1239042100538 37.50537105985097, 127.1281362359763 37.5019987195682, 127.1276100157312 37.50145624412206, 127.1273406309025 37.50116808743834, 127.127217166866 37.50101513253504, 127.1269941590789 37.50073884630039, 127.1266448977663 37.50030508940095, 127.1233476013886 37.49497520676896, 127.1250752728041 37.49292697491146, 127.1262552217649 37.49151104017955, 127.1210833187137 37.48899787002044, 127.1184347733529 37.49251636235878, 127.1166689975385 37.4948210279937, 127.1156791088223 37.49593099310727, 127.115524079103 37.4961051275416, 127.1152472868531 37.49641626887181, 127.1152232554352 37.49644328554038, 127.1146273841414 37.49723454163142, 127.1146431773543 37.49732585602821, 127.1147956097509 37.49820622459025, 127.1149285328367 37.49821012007701, 127.1165075149846 37.49902310178194, 127.1175246593115 37.49956173600005, 127.1183254560143 37.49998781269448, 127.11846997122 37.5000727821615, 127.1187647110296 37.5002525818561, 127.1198367855471 37.50090869458292, 127.1216619780398 37.50227448311946, 127.1224326635328 37.50537650487396, 127.1239042100538 37.50537105985097)))"
394,서울특별시,송파구,가락1동,11710631,27207,13225,13982,"MULTIPOLYGON (((127.111622254856 37.50039636484431, 127.1147956097509 37.49820622459025, 127.1146431773543 37.49732585602821, 127.1146273841414 37.49723454163142, 127.1152232554352 37.49644328554038, 127.1152472868531 37.49641626887181, 127.115524079103 37.4961051275416, 127.1156791088223 37.49593099310727, 127.1166689975385 37.4948210279937, 127.1184347733529 37.49251636235878, 127.1081396454639 37.48930959967124, 127.1056825352073 37.491414898641, 127.1047990259013 37.4920372665574, 127.1043699172039 37.4922972262752, 127.1036471590645 37.49273309101707, 127.1022203878058 37.49353388794119, 127.1021169381763 37.49357603878993, 127.1019653063676 37.49363781211493, 127.096740694648 37.49583086240224, 127.0973441072281 37.49694254158547, 127.0976187442155 37.49742572817961, 127.0981502347712 37.4975863797091, 127.1096350259931 37.5009971067566, 127.110593723683 37.50006961553686, 127.111622254856 37.50039636484431)))"
395,서울특별시,송파구,가락2동,11710632,33915,16623,17292,"MULTIPOLYGON (((127.1392761496072 37.49565723793896, 127.1379625361625 37.49430226701651, 127.1335513819617 37.49053120588665, 127.1303620744573 37.49284561247085, 127.1301887609431 37.49296432037772, 127.129905208458 37.49315853241087, 127.1296135123619 37.49322183223578, 127.128838983885 37.49287914416405, 127.1287169443547 37.49282467891652, 127.1280406869279 37.49246538664266, 127.1268468687812 37.49183066788991, 127.1262552217649 37.49151104017955, 127.1250752728041 37.49292697491146, 127.1233476013886 37.49497520676896, 127.1266448977663 37.50030508940095, 127.1269941590789 37.50073884630039, 127.127217166866 37.50101513253504, 127.1273406309025 37.50116808743834, 127.1276100157312 37.50145624412206, 127.1281362359763 37.5019987195682, 127.1305163848165 37.50041641167383, 127.1306774139967 37.5003098785192, 127.131038907251 37.5001179905279, 127.1321527191596 37.49952691678423, 127.1349819909419 37.49781991410643, 127.1392761496072 37.49565723793896)))"
396,서울특별시,송파구,문정1동,11710641,21380,10597,10783,"MULTIPOLYGON (((127.1335513819617 37.49053120588665, 127.1298092567263 37.48724527987763, 127.1263976004645 37.48280772602676, 127.1241667447737 37.48236582453692, 127.1210833187137 37.48899787002044, 127.1262552217649 37.49151104017955, 127.1268468687812 37.49183066788991, 127.1280406869279 37.49246538664266, 127.1287169443547 37.49282467891652, 127.128838983885 37.49287914416405, 127.1296135123619 37.49322183223578, 127.129905208458 37.49315853241087, 127.1301887609431 37.49296432037772, 127.1303620744573 37.49284561247085, 127.1335513819617 37.49053120588665)))"
397,서울특별시,송파구,문정2동,11710642,30038,14002,16036,"MULTIPOLYGON (((127.1210833187137 37.48899787002044, 127.1241667447737 37.48236582453692, 127.1246853957417 37.48154264459909, 127.1250694681803 37.48093206286057, 127.1253389067386 37.48038390450736, 127.1254051963763 37.48023456928637, 127.1257791305052 37.47938847138944, 127.1264853652642 37.47753276669958, 127.1270298359131 37.47594090987345, 127.1268975349013 37.4735054910754, 127.1265892914039 37.46885064813597, 127.1257733573173 37.46920527569252, 127.1250666641976 37.46890107776615, 127.1238272606048 37.46629894967226, 127.1222933718581 37.46521354246407, 127.1223630223878 37.46545116706536, 127.1224034651138 37.46559641185152, 127.1224236952005 37.46585956292014, 127.1222978617648 37.46676441235726, 127.1221821195014 37.46751730536409, 127.121514010366 37.46881876933388, 127.1205378174029 37.47037838206509, 127.1196052885649 37.4716823642653, 127.1187995086813 37.47279633333915, 127.114589692829 37.47852459047009, 127.1116954237647 37.48244033725231, 127.1110900690549 37.48289466254922, 127.1110354206454 37.48293504402488, 127.1110976000359 37.4829408822355, 127.1113897088355 37.48304888033852, 127.111740381725 37.48317960337992, 127.1119777101599 37.48331890553752, 127.1121766422593 37.48343567238243, 127.1122757938946 37.48353852793635, 127.1115628692106 37.484558106389, 127.1101917157413 37.48687888267508, 127.1081396454639 37.48930959967124, 127.1184347733529 37.49251636235878, 127.1210833187137 37.48899787002044)))"
